R,L
209,64
209,14
209,34
209,227
209,196
209,246
209,325
209,223
209,46
209,228
209,226
209,15
209,336
209,143
209,230
209,261
210,210
210,340
210,24
210,121
210,180
210,272
210,456
210,108
210,472
210,41
210,74
210,455
210,140
210,337
210,115
211,211
211,137
211,202
211,205
211,206
211,207
211,209
211,228
211,230
211,34
211,463
211,216
211,4
211,26
211,153
211,223
211,93
211,94
211,40
211,190
211,152
212,212
212,38
212,24
212,81
212,180
212,34
212,228
212,31
212,449
212,340
212,441
213,213
213,153
213,290
214,214
214,325
215,215
215,153
215,216
215,146
215,218
215,220
215,327
215,150
215,347
215,165
216,216
216,32
216,153
216,215
216,20
216,104
216,217
216,146
216,47
216,4
216,93
216,223
216,29
216,211
216,73
216,327
216,341
216,347
216,176
216,74
216,142
216,94
216,463
216,89
216,26
216,361
216,352
216,40
216,136
216,111
216,196
216,126
216,85
216,150
216,368
216,152
216,236
216,107
216,165
216,208
217,217
217,153
217,216
217,56
217,110
217,111
217,70
217,442
217,142
217,176
217,74
217,327
217,440
217,107
217,152
218,218
218,215
219,219
220,220
220,153
220,215
220,146
220,152
221,221
222,222
223,223
223,54
223,35
223,238
223,34
223,38
223,104
223,88
223,29
223,47
223,20
223,26
223,14
223,12
223,13
223,190
223,216
223,137
223,93
223,16
223,89
223,4
223,196
223,98
223,352
223,147
223,40
223,111
223,264
223,27
223,24
223,197
223,5
223,489
223,85
223,73
223,136
223,205
223,302
223,341
223,74
223,142
223,195
223,361
223,158
223,463
223,31
223,209
223,41
223,211
223,110
223,107
223,57
223,153
223,21
224,224
224,16
224,29
224,60
224,19
224,114
224,53
224,360
224,27
224,50
224,130
224,49
224,26
224,98
224,301
224,382
224,462
225,225
225,54
225,81
225,226
225,336
225,296
225,186
225,340
225,190
225,24
225,205
225,463
225,343
225,453
225,460
225,378
225,272
225,253
226,226
226,54
226,35
226,81
226,225
226,180
226,74
226,12
226,336
226,4
226,489
226,78
226,57
226,492
226,41
226,186
226,136
226,205
226,34
226,137
226,296
226,5
226,196
226,29
226,272
226,132
226,46
226,107
226,38
226,104
226,264
226,31
226,110
226,14
226,340
226,246
226,190
226,453
226,76
226,24
226,463
226,238
226,209
226,25
226,202
226,449
226,472
226,313
226,261
227,227
227,209
227,15
227,441
227,306
227,298
228,228
228,211
228,229
228,230
228,202
228,212
228,246
228,34
228,190
228,209
228,207
228,206
228,21
228,90
228,180
228,364
228,340
229,229
229,228
229,456
230,230
230,211
230,228
230,206
230,446
230,202
230,246
230,190
230,143
230,209
230,284
231,231
232,232
233,233
234,234
234,26
234,236
234,302
234,147
234,93
234,95
234,174
234,92
234,172
234,488
234,175
234,333
235,235
236,236
236,234
236,89
236,341
236,414
236,95
236,416
236,153
236,147
236,152
236,216
236,150
236,413
236,415
236,175
236,23
236,488
236,479
236,36
237,237
237,238
237,27
237,50
237,130
237,264
237,52
237,197
238,238
238,223
238,237
238,38
238,240
238,189
238,259
238,70
238,263
238,264
238,489
238,197
238,313
238,13
238,226
238,57
238,2
238,41
238,449
238,183
238,24
238,110
239,239
239,241
239,242
240,240
240,238
240,110
240,489
240,71
240,264
240,57
240,313
240,295
241,241
241,242
241,247
241,204
241,239
242,242
242,241
242,239
243,243
243,245
243,246
243,34
243,35
243,54
243,32
243,14
243,78
243,104
243,26
243,20
243,4
243,98
243,93
243,94
243,206
243,25
243,209
243,46
243,196
243,341
243,174
244,244
245,245
245,77
245,243
245,249
245,54
245,104
245,317
245,102
245,303
245,299
245,78
245,58
245,32
246,246
246,243
246,12
246,34
246,35
246,54
246,104
246,31
246,299
246,13
246,4
246,25
246,60
246,78
246,312
246,228
246,29
246,43
246,203
246,209
246,196
246,14
246,202
246,81
246,190
246,340
246,206
246,226
246,230
246,15
246,336
246,413
246,266
246,414
246,205
246,137
246,272
246,472
247,247
247,241
248,248
248,49
248,50
248,303
248,421
248,394
248,301
248,187
248,430
249,249
249,77
249,245
249,54
249,186
249,109
249,299
249,296
249,451
249,58
249,102
249,464
249,101
250,250
250,252
250,254
251,251
251,252
251,254
251,84
252,252
252,250
252,251
252,254
253,253
253,254
253,132
253,460
253,166
253,186
253,76
253,453
253,441
253,298
253,84
253,225
254,254
254,250
254,251
254,252
254,253
255,255
255,256
256,256
256,255
256,391
256,494
257,257
258,258
259,259
259,189
259,70
259,264
259,238
259,38
259,71
259,197
259,489
259,295
259,313
259,449
259,491
260,260
261,261
261,159
261,441
261,226
261,472
261,206
261,143
261,209
262,262
263,263
263,264
263,238
263,110
263,197
263,75
263,313
264,264
264,189
264,259
264,70
264,263
264,238
264,20
264,489
264,57
264,4
264,38
264,35
264,111
264,71
264,223
264,27
264,24
264,197
264,12
264,5
264,110
264,41
264,137
264,226
264,81
264,56
264,449
264,240
264,295
264,73
264,313
264,74
264,13
264,237
264,198
264,64
264,25
264,144
264,21
264,107
265,265
265,289
265,286
266,266
266,12
266,20
266,89
266,335
266,48
266,4
266,74
266,29
266,35
266,13
266,43
266,337
266,413
266,414
266,415
266,416
266,38
266,40
266,126
266,108
266,448
266,23
266,41
266,36
266,341
266,85
266,56
266,122
266,246
266,447
266,369
266,408
266,410
266,203
266,409
266,37
266,347
267,267
267,20
267,89
267,35
267,122
267,341
267,369
267,196
267,41
267,347
267,51
267,203
267,337
267,447
267,43
267,108
267,74
267,328
268,268
268,142
268,74
268,444
268,56
268,442
269,269
270,270
270,455
271,271
272,272
272,13
272,74
272,57
272,12
272,31
272,453
272,456
272,205
272,14
272,472
272,54
272,29
272,296
272,41
272,104
272,226
272,46
272,38
272,463
272,121
272,210
272,299
272,340
272,336
272,196
272,246
272,115
272,113
272,109
272,81
272,76
272,136
272,225
273,273
273,275
274,274
275,275
275,273
276,276
276,357
277,277
277,325
277,297
278,278
279,279
279,280
279,281
279,401
280,280
280,279
281,281
281,47
281,114
281,279
281,53
281,200
281,301
281,18
281,303
281,12
281,34
281,24
281,16
281,64
281,27
281,314
281,421
281,432
281,50
281,400
282,282
282,284
283,283
283,474
284,284
284,282
284,207
284,230
284,456
285,285
286,286
286,88
286,289
286,290
286,89
286,158
286,26
286,93
286,341
286,94
286,352
286,265
287,287
287,439
288,288
289,289
289,286
289,88
289,290
289,93
289,26
289,341
289,265
290,290
290,286
290,289
290,291
290,94
290,196
290,26
290,93
290,174
290,213
291,291
291,290
291,93
291,26
291,195
291,352
291,94
291,89
291,454
292,292
292,200
292,47
292,27
292,52
292,50
292,332
292,303
292,435
292,425
292,354
293,293
294,294
295,295
295,264
295,259
295,197
295,70
295,240
295,71
296,296
296,76
296,54
296,104
296,299
296,167
296,205
296,77
296,109
296,249
296,226
296,225
296,81
296,186
296,272
296,121
296,468
296,343
296,113
296,88
297,297
297,299
297,277
298,298
298,227
298,441
298,253
299,299
299,246
299,296
299,297
299,54
299,104
299,31
299,12
299,300
299,167
299,58
299,186
299,196
299,27
299,451
299,77
299,109
299,249
299,344
299,35
299,428
299,32
299,303
299,245
299,102
299,14
299,205
299,115
299,168
299,272
299,325
299,340
299,46
300,300
300,299
300,113
300,472
300,115
300,121
301,301
301,47
301,200
301,114
301,281
301,18
301,303
301,12
301,27
301,53
301,64
301,421
301,19
301,16
301,224
301,50
301,49
301,353
301,361
301,52
301,130
301,248
302,302
302,114
302,303
302,4
302,26
302,89
302,341
302,352
302,93
302,98
302,53
302,29
302,223
302,147
302,234
302,88
302,196
302,49
302,51
302,158
303,303
303,47
303,200
303,114
303,301
303,281
303,302
303,12
303,77
303,78
303,29
303,54
303,435
303,49
303,104
303,31
303,187
303,130
303,53
303,102
303,245
303,35
303,421
303,19
303,16
303,64
303,14
303,299
303,354
303,430
303,50
303,32
303,58
303,52
303,292
303,248
304,304
304,122
304,54
304,494
304,61
304,4
304,180
304,341
304,78
304,77
304,35
304,14
304,58
305,305
306,306
306,227
307,307
307,313
307,16
308,308
308,36
309,309
310,310
310,98
311,311
311,15
312,312
312,246
312,46
312,344
313,313
313,307
313,4
313,5
313,25
313,38
313,24
313,186
313,378
313,264
313,41
313,81
313,35
313,197
313,238
313,336
313,16
313,195
313,259
313,453
313,226
313,240
313,71
313,263
313,132
314,314
314,19
314,53
314,281
315,315
316,316
317,317
317,245
317,11
317,77
318,318
319,319
319,335
320,320
321,321
321,322
322,322
322,321
322,453
322,132
322,455
322,113
322,76
322,121
322,166
322,460
323,323
324,324
325,325
325,214
325,209
325,196
325,299
325,46
325,277
325,15
326,326
326,121
326,113
327,327
327,328
327,89
327,216
327,73
327,347
327,217
327,142
327,32
327,153
327,111
327,150
327,126
327,215
327,135
328,328
328,327
328,267
328,135
328,165
328,349
329,329
329,330
330,330
330,329
331,331
331,161
332,332
332,292
333,333
333,98
333,88
333,147
333,234
334,334
335,335
335,43
335,266
335,337
335,374
335,122
335,414
335,341
335,23
335,447
335,319
335,36
335,410
335,381
335,479
335,407
335,409
335,415
335,416
336,336
336,4
336,29
336,35
336,13
336,43
336,54
336,5
336,12
336,205
336,226
336,41
336,186
336,78
336,104
336,81
336,14
336,225
336,31
336,196
336,46
336,272
336,340
336,246
336,463
336,343
336,313
336,190
336,25
336,38
336,453
336,34
336,209
336,472
336,132
336,460
337,337
337,335
337,48
337,4
337,74
337,29
337,20
337,35
337,13
337,43
337,266
337,180
337,374
337,12
337,126
337,108
337,41
337,341
337,38
337,40
337,89
337,203
337,34
337,51
337,49
337,416
337,37
337,369
337,410
337,414
337,36
337,267
337,23
337,347
337,413
337,46
337,85
337,447
337,408
337,415
337,448
337,210
338,338
338,78
339,339
339,10
340,340
340,35
340,209
340,180
340,14
340,210
340,114
340,24
340,472
340,54
340,206
340,25
340,190
340,225
340,34
340,202
340,81
340,246
340,31
340,115
340,226
340,205
340,272
340,336
340,104
340,299
340,46
340,55
340,212
340,228
340,456
341,341
341,267
341,35
341,4
341,122
341,40
341,13
341,29
341,12
341,47
341,26
341,352
341,126
341,93
341,196
341,73
341,85
341,302
341,98
341,94
341,104
341,335
341,414
341,41
341,304
341,23
341,347
341,216
341,223
341,147
341,236
341,43
341,337
341,38
341,174
341,195
341,289
341,203
341,158
341,266
341,95
341,361
341,410
341,20
341,243
341,416
341,172
341,108
341,286
341,92
341,175
341,78
342,342
342,410
343,343
343,186
343,336
343,296
343,205
343,76
343,225
343,81
343,132
343,460
344,344
344,299
344,451
344,376
344,77
344,312
345,345
346,346
347,347
347,165
347,20
347,35
347,43
347,108
347,447
347,89
347,23
347,107
347,4
347,111
347,267
347,122
347,144
347,341
347,216
347,73
347,327
347,361
347,32
347,126
347,150
347,337
347,410
347,215
347,128
347,266
348,348
348,76
348,136
348,109
348,186
348,138
349,349
349,328
349,165
350,350
350,158
350,93
351,351
351,199
352,352
352,4
352,94
352,47
352,153
352,158
352,196
352,26
352,93
352,126
352,341
352,463
352,20
352,104
352,98
352,208
352,176
352,89
352,223
352,85
352,302
352,136
352,29
352,361
352,216
352,147
352,368
352,291
352,88
352,140
352,468
352,286
353,353
353,19
353,354
353,130
353,421
353,52
353,53
353,301
353,64
354,354
354,353
354,47
354,98
354,114
354,303
354,435
354,130
354,50
354,421
354,200
354,187
354,438
354,292
354,425
354,52
355,355
355,357
356,356
356,357
356,358
357,357
357,355
357,356
357,358
357,276
358,358
358,356
358,357
359,359
359,128
360,360
360,49
360,114
360,483
360,372
360,224
360,186
360,27
360,19
360,50
360,51
360,128
361,361
361,12
361,29
361,104
361,26
361,89
361,73
361,49
361,4
361,27
361,352
361,93
361,223
361,98
361,216
361,421
361,347
361,158
361,142
361,20
361,341
361,111
361,51
361,196
361,88
361,64
361,24
361,53
361,114
361,50
361,16
361,121
361,128
361,301
362,362
362,363
362,405
363,363
363,362
364,364
364,452
364,77
364,102
364,168
364,32
364,21
364,228
364,464
364,1
365,365
366,366
367,367
368,368
368,26
368,150
368,93
368,147
368,352
368,148
368,153
368,216
368,152
369,369
369,267
369,41
369,122
369,492
369,43
369,51
369,266
369,337
369,108
369,75
369,385
369,49
370,370
371,371
371,8
372,372
372,51
372,108
372,49
372,374
372,41
372,360
372,430
372,469
372,193
373,373
374,374
374,372
374,51
374,108
374,49
374,337
374,335
374,381
374,471
374,43
375,375
375,84
376,376
376,54
376,76
376,6
376,168
376,344
376,77
376,109
377,377
378,378
378,186
378,166
378,313
378,460
378,453
378,81
378,132
378,225
378,76
379,379
379,84
379,405
380,380
381,381
381,122
381,415
381,414
381,447
381,374
381,335
381,383
381,51
382,382
382,47
382,114
382,224
383,383
383,384
383,385
383,499
383,169
383,381
384,384
384,383
384,385
384,499
385,385
385,383
385,384
385,477
385,49
385,51
385,369
385,499
386,386
386,180
386,41
386,108
386,122
387,387
388,388
388,168
388,9
388,464
388,498
389,389
390,390
390,391
390,50
390,462
390,436
391,391
391,390
391,256
392,392
393,393
394,394
394,248
394,50
395,395
396,396
397,397
397,500
398,398
399,399
400,400
400,281
401,401
401,279
402,402
403,403
403,404
404,404
404,403
405,405
405,379
405,362
406,406
407,407
407,409
407,36
407,43
407,335
408,408
408,122
408,266
408,337
408,447
409,409
409,407
409,23
409,43
409,266
409,335
409,36
410,410
410,23
410,122
410,38
410,43
410,449
410,36
410,342
410,126
410,341
410,144
410,40
410,337
410,347
410,266
410,75
410,335
410,159
411,411
411,412
412,412
412,411
413,413
413,414
413,415
413,266
413,416
413,479
413,246
413,46
413,337
413,60
413,236
414,414
414,413
414,415
414,266
414,416
414,122
414,335
414,341
414,23
414,236
414,46
414,246
414,447
414,337
414,89
414,108
414,479
414,36
414,43
414,51
414,381
415,415
415,413
415,414
415,266
415,416
415,447
415,381
415,337
415,236
415,43
415,335
416,416
416,413
416,414
416,415
416,266
416,43
416,122
416,126
416,337
416,341
416,89
416,236
416,479
416,23
416,36
416,335
417,417
418,418
419,419
420,420
421,421
421,200
421,52
421,114
421,53
421,19
421,281
421,301
421,435
421,303
421,98
421,361
421,353
421,27
421,187
421,49
421,130
421,50
421,248
421,354
422,422
423,423
423,52
423,437
423,436
423,131
423,438
424,424
425,425
425,52
425,292
425,50
425,354
425,438
425,130
426,426
427,427
428,428
428,299
429,429
430,430
430,372
430,303
430,435
430,248
431,431
432,432
432,53
432,281
433,433
434,434
434,26
434,40
435,435
435,303
435,200
435,114
435,47
435,421
435,53
435,187
435,430
435,354
435,52
435,292
435,50
436,436
436,50
436,52
436,390
436,423
437,437
437,438
437,423
438,438
438,437
438,354
438,425
438,423
439,439
439,444
439,445
439,287
440,440
440,443
440,110
440,217
441,441
441,38
441,227
441,15
441,449
441,261
441,453
441,34
441,298
441,24
441,253
441,212
441,180
442,442
442,73
442,56
442,110
442,107
442,444
442,70
442,217
442,104
442,74
442,57
442,78
442,142
442,268
443,443
443,440
443,444
443,445
443,194
444,444
444,439
444,442
444,443
444,110
444,107
444,57
444,74
444,70
444,268
444,69
445,445
445,439
445,443
446,446
446,18
446,230
447,447
447,347
447,43
447,108
447,23
447,335
447,469
447,266
447,414
447,415
447,267
447,337
447,122
447,381
447,36
447,408
448,448
448,43
448,203
448,266
448,122
448,337
449,449
449,54
449,43
449,23
449,35
449,107
449,38
449,410
449,12
449,122
449,4
449,34
449,110
449,24
449,31
449,180
449,212
449,56
449,264
449,111
449,197
449,70
449,144
449,73
449,25
449,226
449,137
449,40
449,489
449,57
449,441
449,5
449,453
449,13
449,6
449,491
449,238
449,259
450,450
450,63
451,451
451,299
451,186
451,344
451,249
452,452
452,364
452,32
453,453
453,322
453,132
453,272
453,4
453,35
453,38
453,41
453,226
453,5
453,449
453,336
453,24
453,460
453,378
453,81
453,313
453,225
453,186
453,253
453,205
453,441
453,190
454,454
454,153
454,291
454,191
454,194
455,455
455,322
455,478
455,210
455,270
456,456
456,272
456,472
456,229
456,210
456,206
456,340
456,207
456,284
456,115
457,457
458,458
459,459
460,460
460,253
460,453
460,378
460,186
460,225
460,336
460,132
460,343
460,322
461,461
462,462
462,50
462,224
462,390
463,463
463,81
463,54
463,35
463,12
463,14
463,136
463,29
463,26
463,93
463,20
463,47
463,352
463,98
463,211
463,32
463,137
463,216
463,94
463,89
463,186
463,205
463,5
463,31
463,223
463,272
463,226
463,78
463,336
463,225
463,208
463,41
463,74
464,464
464,81
464,54
464,168
464,77
464,6
464,13
464,58
464,14
464,76
464,249
464,388
464,364
465,465
466,466
466,467
466,468
467,467
467,466
467,468
468,468
468,140
468,466
468,467
468,88
468,296
468,147
468,352
468,158
469,469
469,471
469,49
469,53
469,447
469,372
470,470
471,471
471,469
471,477
471,374
471,65
472,472
472,456
472,340
472,196
472,137
472,272
472,206
472,210
472,226
472,205
472,300
472,115
472,46
472,336
472,261
472,246
472,207
473,473
474,474
474,283
475,475
476,476
477,477
477,480
477,49
477,385
477,471
478,478
478,455
479,479
479,23
479,36
479,413
479,416
479,414
479,335
479,236
480,480
480,477
481,481
481,102
482,482
483,483
483,360
484,484
484,174
484,175
485,485
486,486
487,487
487,91
488,488
488,93
488,98
488,174
488,147
488,208
488,175
488,172
488,234
488,236
489,489
489,490
489,73
489,226
489,74
489,57
489,491
489,54
489,238
489,70
489,264
489,35
489,223
489,197
489,107
489,38
489,136
489,111
489,6
489,142
489,110
489,41
489,240
489,71
489,34
489,259
489,56
489,13
489,24
489,449
490,490
490,489
491,491
491,489
491,38
491,449
491,259
492,492
492,226
492,369
493,493
493,136
493,190
493,6
493,163
493,138
494,494
494,304
494,256
495,495
496,496
496,500
497,497
498,498
498,500
498,2
498,388
499,499
499,500
499,383
499,385
499,384
500,500
500,496
500,498
500,499
500,397
500,149
